sex,race_cat,byear,dob,id,list1_17,list1_18,list1_19,list2_17,list2_18,list2_19,list3_17,list3_18,list3_19,list4_17,list4_18,list4_19
F,NONWHITE,1995,1995-02-10,5901,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-06-26,28827,0,0,0,1,0,0,0,0,1,0,0,0
F,NONWHITE,1996,1996-05-06,5903,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-10-21,5904,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-21,5905,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,1993,1993-05-08,5906,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-04-30,5907,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-08-11,5908,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-09-26,5909,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-06-17,5910,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-10-05,5911,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-11-16,5912,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-09-10,5913,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-09-08,5914,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-06-15,5915,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-05-03,5916,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-04-19,5917,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-08-15,5918,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-07-12,5919,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-02-13,5920,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-09-27,5921,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-01-19,5922,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-02-26,5923,0,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-04-17,5924,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-31,5925,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-04-16,5926,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-09-08,5927,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-05-27,5928,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-12-15,5929,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-11-02,5930,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-11-27,5931,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-12-17,5932,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-05-30,5933,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,1995,1995-10-23,5934,0,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,1992,1992-12-26,5935,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-06-12,5936,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-05-25,5937,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-05-14,5938,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-18,5939,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-11-16,5940,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-07-30,5941,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-11-01,5942,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-08-31,5943,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-09-24,5944,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-12-21,5945,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-07-27,5946,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-12-09,5947,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-04-18,5948,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-11-17,5949,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-11-03,5950,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-05-16,5951,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-10-03,5952,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-04-20,5953,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-04-20,28421,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-04-20,28200,1,0,1,0,0,0,0,0,1,0,0,0
F,NONWHITE,1993,1993-07-16,5956,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-11-01,5957,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-08-10,5958,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-04-03,5959,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-04-13,5960,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-02-21,5961,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-29,5962,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-12-26,5963,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-10-12,5964,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-02-17,5965,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-09-13,5966,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-02-20,5967,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,1996,1996-09-25,5968,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-08-23,5969,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-09-29,5970,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-02-21,5971,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-10-03,5972,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-02-13,5973,1,0,0,0,0,0,1,0,0,1,0,0
F,NONWHITE,1994,1994-08-27,5974,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-12-19,5975,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-01-29,5976,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-03-04,5977,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-03-16,5978,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-10-10,5979,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-04-06,5980,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-11-26,5981,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-09-30,5982,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-09-21,5983,1,0,0,0,0,0,0,0,0,1,0,0
F,NONWHITE,1994,1994-03-20,5984,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-02-10,5985,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-12-08,5986,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-09,5987,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-09-09,5988,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-08,5989,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-06-26,5990,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-01-09,5991,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-11-13,5992,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-01-26,5993,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-04-22,28384,1,0,1,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-06-03,5995,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-04-15,28532,1,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-11-03,5997,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-08-28,5998,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-10-05,5999,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-01-24,6000,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-10-18,6001,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-05-24,6002,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-07-18,6003,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-09-29,6004,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-01-07,6005,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-07-31,6006,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-08-19,6007,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-08-23,6008,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-09-26,6009,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-07-04,6010,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-04,6011,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-09-05,28272,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-04-15,6013,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-12-19,6014,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-03-24,6015,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-11-30,6016,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-03-29,6017,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-01-24,6018,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-06-04,6019,1,0,0,1,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-05-15,6020,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-03-27,6021,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-06-23,6022,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-12-19,6023,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-08-16,6024,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-08-17,6025,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-09-04,6026,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-29,6027,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-08-18,6028,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-08-08,6029,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-02-08,6030,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-05-26,6031,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-05-13,6032,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-10-11,6033,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-07-12,6034,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-11-02,6035,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-01-05,6036,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-07-19,6037,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-04-22,28294,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-02-11,6039,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-08-31,6040,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-02-22,6041,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-10-26,6042,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-28,6043,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-08-21,6044,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-06-26,6045,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-12-27,6046,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-09-20,6047,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-24,6048,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-12-26,6049,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-04-28,6050,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-07-30,6051,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-10-31,6052,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-12-01,6053,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-02-26,6054,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-11-30,6055,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-12-02,6056,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-02-09,6057,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1992,1992-06-06,6058,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-09-12,6059,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-12-02,6060,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-08-23,6061,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-06-29,28623,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1992,1992-05-02,6063,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-04-28,6064,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-08-17,6065,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-22,6066,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-01-28,6067,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-07-21,6068,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-03-03,6069,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-05-26,6070,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1993,1993-10-27,6071,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1994,1994-07-15,6072,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-08-04,6073,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-12-12,6074,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-11-15,6075,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-10-08,6076,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-05-03,6077,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1996,1996-05-28,6078,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-03-03,6079,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-12-01,6080,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1997,1997-11-25,6081,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-01-28,6082,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-05-27,6083,1,0,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-06-10,6084,0,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1998,1998-07-07,6085,1,0,0,0,0,0,1,0,0,0,0,0
F,NONWHITE,1995,1995-06-29,6086,0,0,0,1,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-09,6087,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-09-04,6088,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-09-10,6089,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-02-23,6091,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-23,6092,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-11-07,6093,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-07-21,6094,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-12-01,6095,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-09-27,6096,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-12-21,6097,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-03-24,6098,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-14,6099,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-02-05,6100,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-02-10,6101,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-09-26,6102,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-03-09,6103,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-10-07,6104,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-26,6105,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-08-17,6106,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-03-17,6107,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-03-20,6108,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-05-18,6109,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-09-07,6110,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-10-27,6111,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-27,6112,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1994,1994-11-23,6113,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-06-15,6114,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-02-28,6115,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-10-18,6116,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-05-27,6117,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-12-20,28214,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1994,1994-12-11,28107,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-08-06,6120,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-30,6121,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-02-16,6122,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-02-12,6123,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-01-19,6124,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-03-05,6125,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-10-20,6126,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-04-20,6127,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-05-20,6128,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-04-06,6129,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-11-12,6130,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-02-14,6131,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-05-18,6132,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-02-01,6133,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-06-30,6134,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-08-28,6135,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-08-29,6136,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-05-26,6137,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-04-29,6138,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-06-29,6139,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-01-25,6140,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-02-01,6141,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-08-17,6142,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1996,1996-11-15,6143,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-09-03,6145,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-09-11,6146,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-09-29,6147,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-01-06,6148,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-08-29,6149,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-09-26,6150,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-02-05,6151,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-07-10,6152,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-09-20,6153,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-10-18,6154,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-02-21,6155,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-03-15,6157,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-10-12,6158,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-03-14,6159,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-12-04,6160,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-10-11,6161,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-02-09,6162,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-10-31,6163,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-03-11,6164,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-01-21,6165,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-03-16,6166,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-06-05,6167,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1997,1997-02-25,6168,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-04-12,6169,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-09-17,6170,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-12-29,6171,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-09-30,6172,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1993,1993-12-27,6173,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-09-26,6174,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-10-14,6175,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-01-26,6176,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-09-27,6177,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1994,1994-03-21,6178,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-08-29,6179,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1999,1999-06-27,6180,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-01-07,28275,0,1,1,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-12-04,6182,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-12-20,6183,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-09-08,6184,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-10-12,6185,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-05-17,6186,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-03-16,6187,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1994,1994-01-18,6188,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1996,1996-11-09,6189,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-06-19,6190,0,1,0,0,0,0,0,0,0,0,1,0
F,NONWHITE,1998,1998-07-20,6191,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-06-24,6192,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1993,1993-02-25,6193,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-02-23,6194,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1998,1998-12-29,6195,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-08-12,6196,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1995,1995-12-05,6197,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1994,1994-02-20,6198,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1995,1995-09-05,6199,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-09-19,6200,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1998,1998-05-29,6201,0,1,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-12-24,6202,0,1,0,0,0,0,0,0,0,0,0,0
F,NONWHITE,1999,1999-11-24,6203,0,0,0,0,0,0,0,1,0,0,0,0
F,NONWHITE,1997,1997-04-18,6204,0,0,0,0,1,0,0,0,0,0,0,0
F,NONWHITE,1994,1994-02-12,6205,0,0,0,0,0,0,0,1,0,0,0,0
